Year,Principal_trading_partners,iso,Series,Value
2000,Total of all countries,Total of all countries,"Goods, Bilateral",791223.0
2000,Total of all countries,Total of all countries,"Services, Bilateral",124210.0
2000,Turkey,TUR,"G_S, Bilateral",755.0
2000,Turkey,TUR,"Goods, Bilateral",602.0
2000,Turkey,TUR,"Services, Bilateral",153.0
2000,United Kingdom,GBR,"G_S, Bilateral",27219.0
2000,United Kingdom,GBR,"Goods, Bilateral",19519.0
2000,United Kingdom,GBR,"Services, Bilateral",7700.0
2000,United States,USA,"G_S, Bilateral",702803.0
2000,United States,USA,"Goods, Bilateral",624813.0
2000,United States,USA,"Services, Bilateral",77990.0
2001,Algeria,DZA,"G_S, Bilateral",1369.0
2001,Algeria,DZA,"Goods, Bilateral",1369.0
2001,Algeria,DZA,"Services, Bilateral",0.0
2001,Australia,AUS,"G_S, Bilateral",4038.0
2001,Australia,AUS,"Goods, Bilateral",2990.0
2001,Australia,AUS,"Services, Bilateral",1048.0
2001,Belgium,BEL,"G_S, Bilateral",4130.0
2001,Belgium,BEL,"Goods, Bilateral",3684.0
2001,Belgium,BEL,"Services, Bilateral",446.0
2001,Brazil,BRA,"G_S, Bilateral",2848.0
2001,Brazil,BRA,"Goods, Bilateral",2260.0
2001,Brazil,BRA,"Services, Bilateral",588.0
2001,China,CHN,"G_S, Bilateral",12436.0
2001,China,CHN,"Goods, Bilateral",10999.0
2001,China,CHN,"Services, Bilateral",1437.0
2001,European Union excluding the United Kingdom,GBR,"G_S, Bilateral",53198.0
2001,European Union excluding the United Kingdom,GBR,"Goods, Bilateral",39817.0
2001,European Union excluding the United Kingdom,GBR,"Services, Bilateral",13381.0
2001,France,FRA,"G_S, Bilateral",10370.0
2001,France,FRA,"Goods, Bilateral",6629.0
2001,France,FRA,"Services, Bilateral",3741.0
2001,Germany,DEU,"G_S, Bilateral",14221.0
2001,Germany,DEU,"Goods, Bilateral",11290.0
2001,Germany,DEU,"Services, Bilateral",2931.0
2001,Hong Kong,HKG,"G_S, Bilateral",9036.0
2001,Hong Kong,HKG,"Goods, Bilateral",7267.0
2001,Hong Kong,HKG,"Services, Bilateral",1769.0
2001,India,IND,"G_S, Bilateral",2439.0
2001,India,IND,"Goods, Bilateral",1879.0
2001,India,IND,"Services, Bilateral",560.0
2001,Indonesia,IDN,"G_S, Bilateral",1536.0
2001,Indonesia,IDN,"Goods, Bilateral",1237.0
2001,Indonesia,IDN,"Services, Bilateral",299.0
2001,Iraq,IRQ,"G_S, Bilateral",998.0
2001,Iraq,IRQ,"Goods, Bilateral",998.0
2001,Iraq,IRQ,"Services, Bilateral",0.0
2001,Italy,ITA,"G_S, Bilateral",6400.0
2001,Italy,ITA,"Goods, Bilateral",5244.0
2001,Italy,ITA,"Services, Bilateral",1156.0
2001,Japan,JPN,"G_S, Bilateral",24759.0
2001,Japan,JPN,"Goods, Bilateral",20683.0
2001,Japan,JPN,"Services, Bilateral",4076.0
2001,Mexico,MEX,"G_S, Bilateral",14171.0
2001,Mexico,MEX,"Goods, Bilateral",12703.0
2001,Mexico,MEX,"Services, Bilateral",1468.0
2001,Netherlands,NLD,"G_S, Bilateral",4395.0
2001,Netherlands,NLD,"Goods, Bilateral",3289.0
2001,Netherlands,NLD,"Services, Bilateral",1106.0
2001,Norway,NOR,"G_S, Bilateral",5477.0
2001,Norway,NOR,"Goods, Bilateral",4817.0
2001,Norway,NOR,"Services, Bilateral",660.0
2001,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Bilateral",11311.0
2001,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Bilateral",7797.0
2001,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Bilateral",3514.0
2001,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Bilateral",33609.0
2001,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Bilateral",21953.0
2001,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Bilateral",11656.0
2001,Peru,PER,"G_S, Bilateral",449.0
2001,Peru,PER,"Goods, Bilateral",449.0
2001,Peru,PER,"Services, Bilateral",0.0
2001,Russian Federation,RUS,"G_S, Bilateral",1067.0
2001,Russian Federation,RUS,"Goods, Bilateral",652.0
2001,Russian Federation,RUS,"Services, Bilateral",415.0
2001,Saudi Arabia,SAU,"G_S, Bilateral",1797.0
2001,Saudi Arabia,SAU,"Goods, Bilateral",1428.0
2001,Saudi Arabia,SAU,"Services, Bilateral",369.0
2001,Singapore,SGP,"G_S, Bilateral",2403.0
2001,Singapore,SGP,"Goods, Bilateral",1344.0
2001,Singapore,SGP,"Services, Bilateral",1059.0
2001,South Korea,South Korea,"G_S, Bilateral",7116.0
2001,South Korea,South Korea,"Goods, Bilateral",6082.0
2001,South Korea,South Korea,"Services, Bilateral",1034.0
2001,Spain,ESP,"G_S, Bilateral",2370.0
2001,Spain,ESP,"Goods, Bilateral",1883.0
2001,Spain,ESP,"Services, Bilateral",487.0
2001,Switzerland,CHE,"G_S, Bilateral",3254.0
2001,Switzerland,CHE,"Goods, Bilateral",2049.0
2001,Switzerland,CHE,"Services, Bilateral",1205.0
2001,Taiwan,TWN,"G_S, Bilateral",4977.0
2001,Taiwan,TWN,"Goods, Bilateral",4155.0
2001,Taiwan,TWN,"Services, Bilateral",822.0
2001,Total of all countries,Total of all countries,"G_S, Bilateral",896671.0
2001,Total of all countries,Total of all countries,"Goods, Bilateral",769928.0
2001,Total of all countries,Total of all countries,"Services, Bilateral",126743.0
2001,Turkey,TUR,"G_S, Bilateral",686.0
2001,Turkey,TUR,"Goods, Bilateral",506.0
2001,Turkey,TUR,"Services, Bilateral",180.0
2001,United Kingdom,GBR,"G_S, Bilateral",26207.0
2001,United Kingdom,GBR,"Goods, Bilateral",18830.0
2001,United Kingdom,GBR,"Services, Bilateral",7377.0
2001,United States,USA,"G_S, Bilateral",682811.0
2001,United States,USA,"Goods, Bilateral",605467.0
2001,United States,USA,"Services, Bilateral",77344.0
2002,Algeria,DZA,"G_S, Bilateral",1928.0
2002,Algeria,DZA,"Goods, Bilateral",1928.0
2002,Algeria,DZA,"Services, Bilateral",0.0
2002,Australia,AUS,"G_S, Bilateral",4372.0
2002,Australia,AUS,"Goods, Bilateral",3093.0
2002,Australia,AUS,"Services, Bilateral",1279.0
2002,Belgium,BEL,"G_S, Bilateral",5133.0
2002,Belgium,BEL,"Goods, Bilateral",4543.0
2002,Belgium,BEL,"Services, Bilateral",590.0
2002,Brazil,BRA,"G_S, Bilateral",2954.0
2002,Brazil,BRA,"Goods, Bilateral",2324.0
2002,Brazil,BRA,"Services, Bilateral",630.0
2002,China,CHN,"G_S, Bilateral",14566.0
2002,China,CHN,"Goods, Bilateral",12749.0
2002,China,CHN,"Services, Bilateral",1817.0
2002,European Union excluding the United Kingdom,GBR,"G_S, Bilateral",55045.0
2002,European Union excluding the United Kingdom,GBR,"Goods, Bilateral",42069.0
2002,European Union excluding the United Kingdom,GBR,"Services, Bilateral",12976.0
2002,France,FRA,"G_S, Bilateral",9912.0
2002,France,FRA,"Goods, Bilateral",6760.0
2002,France,FRA,"Services, Bilateral",3152.0
2002,Germany,DEU,"G_S, Bilateral",14564.0
2002,Germany,DEU,"Goods, Bilateral",11500.0
2002,Germany,DEU,"Services, Bilateral",3064.0
2002,Hong Kong,HKG,"G_S, Bilateral",9791.0
2002,Hong Kong,HKG,"Goods, Bilateral",7753.0
2002,Hong Kong,HKG,"Services, Bilateral",2038.0
2002,India,IND,"G_S, Bilateral",2569.0
2002,India,IND,"Goods, Bilateral",1997.0
2002,India,IND,"Services, Bilateral",572.0
2002,Indonesia,IDN,"G_S, Bilateral",1467.0
2002,Indonesia,IDN,"Goods, Bilateral",1225.0
2002,Indonesia,IDN,"Services, Bilateral",242.0
2002,Iraq,IRQ,"G_S, Bilateral",1058.0
2002,Iraq,IRQ,"Goods, Bilateral",1058.0
2002,Iraq,IRQ,"Services, Bilateral",0.0
2002,Italy,ITA,"G_S, Bilateral",6496.0
2002,Italy,ITA,"Goods, Bilateral",5462.0
2002,Italy,ITA,"Services, Bilateral",1034.0
2002,Japan,JPN,"G_S, Bilateral",26787.0
2002,Japan,JPN,"Goods, Bilateral",21827.0
2002,Japan,JPN,"Services, Bilateral",4960.0
2002,Mexico,MEX,"G_S, Bilateral",14187.0
2002,Mexico,MEX,"Goods, Bilateral",12441.0
2002,Mexico,MEX,"Services, Bilateral",1746.0
2002,Netherlands,NLD,"G_S, Bilateral",4815.0
2002,Netherlands,NLD,"Goods, Bilateral",3567.0
2002,Netherlands,NLD,"Services, Bilateral",1248.0
2002,Norway,NOR,"G_S, Bilateral",5911.0
2002,Norway,NOR,"Goods, Bilateral",5020.0
2002,Norway,NOR,"Services, Bilateral",891.0
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Bilateral",11517.0
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Bilateral",8163.0
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Bilateral",3354.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Bilateral",33411.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Bilateral",20867.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Bilateral",12544.0
2002,Peru,PER,"G_S, Bilateral",464.0
2002,Peru,PER,"Goods, Bilateral",464.0
2002,Peru,PER,"Services, Bilateral",0.0
2002,Russian Federation,RUS,"G_S, Bilateral",1038.0
2002,Russian Federation,RUS,"Goods, Bilateral",565.0
2002,Russian Federation,RUS,"Services, Bilateral",473.0
2002,Saudi Arabia,SAU,"G_S, Bilateral",1638.0
2002,Saudi Arabia,SAU,"Goods, Bilateral",1258.0
2002,Saudi Arabia,SAU,"Services, Bilateral",380.0
2002,Singapore,SGP,"G_S, Bilateral",2357.0
2002,Singapore,SGP,"Goods, Bilateral",1448.0
2002,Singapore,SGP,"Services, Bilateral",909.0
2002,South Korea,South Korea,"G_S, Bilateral",7456.0
2002,South Korea,South Korea,"Goods, Bilateral",6404.0
2002,South Korea,South Korea,"Services, Bilateral",1052.0
2002,Spain,ESP,"G_S, Bilateral",2608.0
2002,Spain,ESP,"Goods, Bilateral",2072.0
2002,Spain,ESP,"Services, Bilateral",536.0
2002,Switzerland,CHE,"G_S, Bilateral",4040.0
2002,Switzerland,CHE,"Goods, Bilateral",2719.0
2002,Switzerland,CHE,"Services, Bilateral",1321.0
2002,Taiwan,TWN,"G_S, Bilateral",4989.0
2002,Taiwan,TWN,"Goods, Bilateral",4173.0
2002,Taiwan,TWN,"Services, Bilateral",816.0
2002,Total of all countries,Total of all countries,"G_S, Bilateral",903697.0
2002,Total of all countries,Total of all countries,"Goods, Bilateral",769698.0
2002,Total of all countries,Total of all countries,"Services, Bilateral",133999.0
2002,Turkey,TUR,"G_S, Bilateral",922.0
2002,Turkey,TUR,"Goods, Bilateral",689.0
2002,Turkey,TUR,"Services, Bilateral",233.0
2002,United Kingdom,GBR,"G_S, Bilateral",24595.0
2002,United Kingdom,GBR,"Goods, Bilateral",16291.0
2002,United Kingdom,GBR,"Services, Bilateral",8304.0
2002,United States,USA,"G_S, Bilateral",682151.0
2002,United States,USA,"Goods, Bilateral",601335.0
2002,United States,USA,"Services, Bilateral",80816.0
2003,Algeria,DZA,"G_S, Bilateral",2413.0
2003,Algeria,DZA,"Goods, Bilateral",2413.0
2003,Algeria,DZA,"Services, Bilateral",0.0
2003,Australia,AUS,"G_S, Bilateral",4855.0
2003,Australia,AUS,"Goods, Bilateral",3442.0
2003,Australia,AUS,"Services, Bilateral",1413.0
2003,Belgium,BEL,"G_S, Bilateral",5318.0
2003,Belgium,BEL,"Goods, Bilateral",4708.0
2003,Belgium,BEL,"Services, Bilateral",610.0
2003,Brazil,BRA,"G_S, Bilateral",3114.0
2003,Brazil,BRA,"Goods, Bilateral",2588.0
2003,Brazil,BRA,"Services, Bilateral",526.0
2003,China,CHN,"G_S, Bilateral",17269.0
2003,China,CHN,"Goods, Bilateral",15605.0
2003,China,CHN,"Services, Bilateral",1664.0
2003,European Union excluding the United Kingdom,GBR,"G_S, Bilateral",55618.0
2003,European Union excluding the United Kingdom,GBR,"Goods, Bilateral",42303.0
2003,European Union excluding the United Kingdom,GBR,"Services, Bilateral",13315.0
2003,France,FRA,"G_S, Bilateral",9679.0
2003,France,FRA,"Goods, Bilateral",6564.0
2003,France,FRA,"Services, Bilateral",3115.0
2003,Germany,DEU,"G_S, Bilateral",14244.0
2003,Germany,DEU,"Goods, Bilateral",11097.0
2003,Germany,DEU,"Services, Bilateral",3147.0
2003,Hong Kong,HKG,"G_S, Bilateral",9171.0
2003,Hong Kong,HKG,"Goods, Bilateral",7075.0
2003,Hong Kong,HKG,"Services, Bilateral",2096.0
2003,India,IND,"G_S, Bilateral",2646.0
2003,India,IND,"Goods, Bilateral",2116.0
2003,India,IND,"Services, Bilateral",530.0
2003,Indonesia,IDN,"G_S, Bilateral",1393.0
2003,Indonesia,IDN,"Goods, Bilateral",1159.0
2003,Indonesia,IDN,"Services, Bilateral",234.0
2003,Iraq,IRQ,"G_S, Bilateral",1389.0
2003,Iraq,IRQ,"Goods, Bilateral",1389.0
2003,Iraq,IRQ,"Services, Bilateral",0.0
2003,Italy,ITA,"G_S, Bilateral",6798.0
2003,Italy,ITA,"Goods, Bilateral",5793.0
2003,Italy,ITA,"Services, Bilateral",1005.0
2003,Japan,JPN,"G_S, Bilateral",24484.0
2003,Japan,JPN,"Goods, Bilateral",20430.0
2003,Japan,JPN,"Services, Bilateral",4054.0
2003,Mexico,MEX,"G_S, Bilateral",13498.0
2003,Mexico,MEX,"Goods, Bilateral",11737.0
2003,Mexico,MEX,"Services, Bilateral",1761.0
2003,Netherlands,NLD,"G_S, Bilateral",5181.0
2003,Netherlands,NLD,"Goods, Bilateral",3668.0
2003,Netherlands,NLD,"Services, Bilateral",1513.0
2003,Norway,NOR,"G_S, Bilateral",5942.0
2003,Norway,NOR,"Goods, Bilateral",5237.0
2003,Norway,NOR,"Services, Bilateral",705.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Bilateral",11868.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Bilateral",8418.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Bilateral",3450.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Bilateral",36017.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Bilateral",22191.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Bilateral",13826.0
2003,Peru,PER,"G_S, Bilateral",387.0
2003,Peru,PER,"Goods, Bilateral",387.0
2003,Peru,PER,"Services, Bilateral",0.0
2003,Russian Federation,RUS,"G_S, Bilateral",1421.0
2003,Russian Federation,RUS,"Goods, Bilateral",842.0
2003,Russian Federation,RUS,"Services, Bilateral",579.0
2003,Saudi Arabia,SAU,"G_S, Bilateral",1932.0
2003,Saudi Arabia,SAU,"Goods, Bilateral",1531.0
2003,Saudi Arabia,SAU,"Services, Bilateral",401.0
2003,Singapore,SGP,"G_S, Bilateral",2481.0
2003,Singapore,SGP,"Goods, Bilateral",1287.0
2003,Singapore,SGP,"Services, Bilateral",1194.0
2003,South Korea,South Korea,"G_S, Bilateral",7504.0
2003,South Korea,South Korea,"Goods, Bilateral",6381.0
2003,South Korea,South Korea,"Services, Bilateral",1123.0
2003,Spain,ESP,"G_S, Bilateral",2533.0
2003,Spain,ESP,"Goods, Bilateral",2059.0
2003,Spain,ESP,"Services, Bilateral",474.0
2003,Switzerland,CHE,"G_S, Bilateral",4344.0
2003,Switzerland,CHE,"Goods, Bilateral",2817.0
2003,Switzerland,CHE,"Services, Bilateral",1527.0
2003,Taiwan,TWN,"G_S, Bilateral",4636.0
2003,Taiwan,TWN,"Goods, Bilateral",3955.0
2003,Taiwan,TWN,"Services, Bilateral",681.0
2003,Total of all countries,Total of all countries,"G_S, Bilateral",876317.0
2003,Total of all countries,Total of all countries,"Goods, Bilateral",740963.0
2003,Total of all countries,Total of all countries,"Services, Bilateral",135354.0
2003,Turkey,TUR,"G_S, Bilateral",848.0
2003,Turkey,TUR,"Goods, Bilateral",689.0
2003,Turkey,TUR,"Services, Bilateral",159.0
2003,United Kingdom,GBR,"G_S, Bilateral",25043.0
2003,United Kingdom,GBR,"Goods, Bilateral",16813.0
2003,United Kingdom,GBR,"Services, Bilateral",8230.0
2003,United States,USA,"G_S, Bilateral",649908.0
2003,United States,USA,"Goods, Bilateral",568576.0
2003,United States,USA,"Services, Bilateral",81332.0
2004,Algeria,DZA,"G_S, Bilateral",2770.0
2004,Algeria,DZA,"Goods, Bilateral",2770.0
2004,Algeria,DZA,"Services, Bilateral",0.0
2004,Australia,AUS,"G_S, Bilateral",5050.0
2004,Australia,AUS,"Goods, Bilateral",3585.0
2004,Australia,AUS,"Services, Bilateral",1465.0
2004,Belgium,BEL,"G_S, Bilateral",5550.0
2004,Belgium,BEL,"Goods, Bilateral",4980.0
2004,Belgium,BEL,"Services, Bilateral",570.0
2004,Brazil,BRA,"G_S, Bilateral",3429.0
2004,Brazil,BRA,"Goods, Bilateral",2874.0
2004,Brazil,BRA,"Services, Bilateral",555.0
2004,China,CHN,"G_S, Bilateral",23360.0
2004,China,CHN,"Goods, Bilateral",21216.0
2004,China,CHN,"Services, Bilateral",2144.0
2004,European Union excluding the United Kingdom,GBR,"G_S, Bilateral",59988.0
2004,European Union excluding the United Kingdom,GBR,"Goods, Bilateral",44590.0
2004,European Union excluding the United Kingdom,GBR,"Services, Bilateral",15398.0
2004,France,FRA,"G_S, Bilateral",10326.0
2004,France,FRA,"Goods, Bilateral",6894.0
2004,France,FRA,"Services, Bilateral",3432.0
2004,Germany,DEU,"G_S, Bilateral",14682.0
2004,Germany,DEU,"Goods, Bilateral",11071.0
2004,Germany,DEU,"Services, Bilateral",3611.0
2004,Hong Kong,HKG,"G_S, Bilateral",9288.0
2004,Hong Kong,HKG,"Goods, Bilateral",6915.0
2004,Hong Kong,HKG,"Services, Bilateral",2373.0
2004,India,IND,"G_S, Bilateral",2989.0
2004,India,IND,"Goods, Bilateral",2313.0
2004,India,IND,"Services, Bilateral",676.0
2004,Indonesia,IDN,"G_S, Bilateral",1645.0
2004,Indonesia,IDN,"Goods, Bilateral",1365.0
2004,Indonesia,IDN,"Services, Bilateral",280.0
2004,Iraq,IRQ,"G_S, Bilateral",1193.0
2004,Iraq,IRQ,"Goods, Bilateral",1193.0
2004,Iraq,IRQ,"Services, Bilateral",0.0
2004,Italy,ITA,"G_S, Bilateral",6811.0
2004,Italy,ITA,"Goods, Bilateral",5675.0
2004,Italy,ITA,"Services, Bilateral",1136.0
2004,Japan,JPN,"G_S, Bilateral",24323.0
2004,Japan,JPN,"Goods, Bilateral",19942.0
2004,Japan,JPN,"Services, Bilateral",4381.0
2004,Mexico,MEX,"G_S, Bilateral",14292.0
2004,Mexico,MEX,"Goods, Bilateral",12479.0
2004,Mexico,MEX,"Services, Bilateral",1813.0
2004,Netherlands,NLD,"G_S, Bilateral",5680.0
2004,Netherlands,NLD,"Goods, Bilateral",3995.0
2004,Netherlands,NLD,"Services, Bilateral",1685.0
2004,Norway,NOR,"G_S, Bilateral",7007.0
2004,Norway,NOR,"Goods, Bilateral",6426.0
2004,Norway,NOR,"Services, Bilateral",581.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Bilateral",13905.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Bilateral",9492.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Bilateral",4413.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Bilateral",40756.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Bilateral",25453.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Bilateral",15303.0
2004,Peru,PER,"G_S, Bilateral",590.0
2004,Peru,PER,"Goods, Bilateral",590.0
2004,Peru,PER,"Services, Bilateral",0.0
2004,Russian Federation,RUS,"G_S, Bilateral",1795.0
2004,Russian Federation,RUS,"Goods, Bilateral",1216.0
2004,Russian Federation,RUS,"Services, Bilateral",579.0
2004,Saudi Arabia,SAU,"G_S, Bilateral",2575.0
2004,Saudi Arabia,SAU,"Goods, Bilateral",2093.0
2004,Saudi Arabia,SAU,"Services, Bilateral",482.0
2004,Singapore,SGP,"G_S, Bilateral",2911.0
2004,Singapore,SGP,"Goods, Bilateral",1760.0
2004,Singapore,SGP,"Services, Bilateral",1151.0
2004,South Korea,South Korea,"G_S, Bilateral",8733.0
2004,South Korea,South Korea,"Goods, Bilateral",7384.0
2004,South Korea,South Korea,"Services, Bilateral",1349.0
2004,Spain,ESP,"G_S, Bilateral",3034.0
2004,Spain,ESP,"Goods, Bilateral",2482.0
2004,Spain,ESP,"Services, Bilateral",552.0
2004,Switzerland,CHE,"G_S, Bilateral",5252.0
2004,Switzerland,CHE,"Goods, Bilateral",3709.0
2004,Switzerland,CHE,"Services, Bilateral",1543.0
2004,Taiwan,TWN,"G_S, Bilateral",4783.0
2004,Taiwan,TWN,"Goods, Bilateral",3972.0
2004,Taiwan,TWN,"Services, Bilateral",811.0
2004,Total of all countries,Total of all countries,"G_S, Bilateral",937576.0
2004,Total of all countries,Total of all countries,"Goods, Bilateral",791530.0
2004,Total of all countries,Total of all countries,"Services, Bilateral",146046.0
2004,Turkey,TUR,"G_S, Bilateral",1182.0
2004,Turkey,TUR,"Goods, Bilateral",977.0
2004,Turkey,TUR,"Services, Bilateral",205.0
2004,United Kingdom,GBR,"G_S, Bilateral",27826.0
2004,United Kingdom,GBR,"Goods, Bilateral",18759.0
2004,United Kingdom,GBR,"Services, Bilateral",9067.0
2004,United States,USA,"G_S, Bilateral",685839.0
